,company_name,company_based,no_employees,tenure,headquartered,designation,experience,salary_range,avg_salary,rating
5344,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Marketing Executive,0-7yrs,(₹1.0L/yr - ₹3.2L/yr),"₹1,99,977/year",3.8
5345,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Equity Dealer,0-7yrs,(₹1.8L/yr - ₹5.4L/yr),"₹3,54,824/year",3.8
5346,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Sales Officer,0-8yrs,(₹1.5L/yr - ₹3.8L/yr),"₹2,59,017/year",3.8
5347,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Home Loan Executive,0-8yrs,(₹1.5L/yr - ₹4.0L/yr),"₹2,40,810/year",3.8
5348,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Asset Sales Executive,0-6yrs,(₹1.5L/yr - ₹4.5L/yr),"₹2,42,565/year",3.8
5349,SBI Securities,Financial Services , 5k-10k Employees ,17,Mumbai,Home Loan Sales Executive,0-6yrs,(₹1.5L/yr - ₹3.2L/yr),"₹2,27,818/year",3.8
5350,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Research Analyst,0-5yrs,(₹1.8L/yr - ₹5.0L/yr),"₹3,71,454/year",4.0
5351,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Senior Research Analyst,1-8yrs,(₹2.8L/yr - ₹6.8L/yr),"₹5,06,838/year",4.0
5352,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Software Engineer,0-6yrs,(₹6.0L/yr - ₹21.5L/yr),"₹13,13,361/year",4.0
5353,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Equity Research Analyst,0-3yrs,(₹2.0L/yr - ₹4.8L/yr),"₹3,46,229/year",4.0
5354,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Senior Software Engineer,4-11yrs,(₹11.8L/yr - ₹34.0L/yr),"₹24,52,757/year",4.0
5355,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Process Specialist,4-12yrs,(₹4.4L/yr - ₹9.7L/yr),"₹6,86,634/year",4.0
5356,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Software Engineer III,3-7yrs,(₹7.5L/yr - ₹22.3L/yr),"₹17,16,192/year",4.0
5357,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Product Specialist,1-10yrs,(₹6.0L/yr - ₹14.0L/yr),"₹10,95,959/year",4.0
5358,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Software Engineer II,1-4yrs,(₹6.1L/yr - ₹17.0L/yr),"₹13,22,369/year",4.0
5359,FactSet,Analytics & KPO , 5k-10k Employees ,45,Norwalk,Financial Analyst,0-5yrs,(₹2.0L/yr - ₹5.1L/yr),"₹3,67,733/year",4.0
5360,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Deputy Manager,6-14yrs,(₹6.5L/yr - ₹15.6L/yr),"₹10,91,265/year",4.3
5361,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Diploma Trainee Engineer,0-4yrs,(₹1.0L/yr - ₹3.1L/yr),"₹1,86,349/year",4.3
5362,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Junior Associate Engineer,4-8yrs,(₹2.0L/yr - ₹3.6L/yr),"₹2,99,975/year",4.3
5363,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Assistant Associate Engineer,6-10yrs,(₹2.8L/yr - ₹4.5L/yr),"₹3,70,216/year",4.3
5364,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Assistant Engineer,6-12yrs,(₹2.5L/yr - ₹4.7L/yr),"₹3,80,427/year",4.3
5365,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Production Engineer,1-9yrs,(₹1.5L/yr - ₹4.2L/yr),"₹2,73,661/year",4.3
5366,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Production Supervisor,0-4yrs,(₹1.2L/yr - ₹3.2L/yr),"₹2,11,350/year",4.3
5367,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Diploma Mechanical Engineer,0-4yrs,(₹1.5L/yr - ₹3.3L/yr),"₹1,88,896/year",4.3
5368,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Junior Engineer,2-8yrs,(₹1.7L/yr - ₹4.0L/yr),"₹2,60,650/year",4.3
5369,Swaraj Tractors,Automobile , 1k-5k Employees ,61,Mumbai,Supervisor,1-4yrs,(₹1.2L/yr - ₹3.2L/yr),"₹2,09,404/year",4.3
5370,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Process Associate,0-5yrs,(₹1.1L/yr - ₹5.0L/yr),"₹2,63,434/year",3.9
5371,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Senior Process Associate,2-8yrs,(₹1.8L/yr - ₹5.5L/yr),"₹3,27,633/year",3.9
5372,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Software Engineer,1-6yrs,(₹4.2L/yr - ₹17.0L/yr),"₹9,55,929/year",3.9
5373,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Senior Software Engineer,3-8yrs,(₹7.2L/yr - ₹24.0L/yr),"₹16,30,624/year",3.9
5374,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Senior Associate,2-8yrs,(₹2.0L/yr - ₹5.4L/yr),"₹3,48,523/year",3.9
5375,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,SME,5-12yrs,(₹2.4L/yr - ₹7.5L/yr),"₹5,21,425/year",3.9
5376,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Principal Software Engineer,6-11yrs,(₹10.3L/yr - ₹30.0L/yr),"₹21,08,570/year",3.9
5377,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Team Lead,5-15yrs,(₹3.7L/yr - ₹14.7L/yr),"₹8,32,876/year",3.9
5378,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Title Specialist,1-5yrs,(₹1.4L/yr - ₹4.1L/yr),"₹3,00,902/year",3.9
5379,First American Corporation,IT Services & Consulting , 1k-5k Employees ,134,Santa,Senior QA Engineer,4-10yrs,(₹6.9L/yr - ₹16.1L/yr),"₹12,18,031/year",3.9
5380,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Sales Manager,0-11yrs,(₹2.8L/yr - ₹10.1L/yr),"₹6,42,230/year",4.1
5381,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Customer Relationship Executive,0-6yrs,(₹1.6L/yr - ₹3.6L/yr),"₹2,62,818/year",4.1
5382,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Credit Manager,0-12yrs,(₹3.1L/yr - ₹14.3L/yr),"₹8,06,061/year",4.1
5383,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Customer Relation Executive,0-6yrs,(₹1.5L/yr - ₹3.3L/yr),"₹2,55,269/year",4.1
5384,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Relationship Manager,0-6yrs,(₹2.6L/yr - ₹13.0L/yr),"₹7,38,109/year",4.1
5385,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Operations Executive,0-5yrs,(₹1.5L/yr - ₹3.7L/yr),"₹2,56,664/year",4.1
5386,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Collections Manager,3-12yrs,(₹3.2L/yr - ₹9.0L/yr),"₹6,03,869/year",4.1
5387,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Credit Process Analyst,0-9yrs,(₹2.0L/yr - ₹4.1L/yr),"₹3,14,464/year",4.1
5388,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Branch Manager,5-16yrs,(₹3.9L/yr - ₹12.0L/yr),"₹7,80,442/year",4.1
5389,Tata Capital,NBFC , 5k-10k Employees ,16,Mumbai,Credit Analyst,0-7yrs,(₹2.0L/yr - ₹5.0L/yr),"₹3,25,904/year",4.1
5390,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Customer Service Executive,1-9yrs,(₹2.5L/yr - ₹6.0L/yr),"₹4,60,613/year",4.2
5391,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Network Engineer,0-6yrs,(₹1.8L/yr - ₹8.5L/yr),"₹3,69,641/year",4.2
5392,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Senior Customer Service Executive,4-10yrs,(₹4.4L/yr - ₹9.0L/yr),"₹6,54,225/year",4.2
5393,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Junior Customer Service Executive,0-5yrs,(₹2.3L/yr - ₹4.3L/yr),"₹3,62,752/year",4.2
5394,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,NOC Engineer,0-5yrs,(₹1.6L/yr - ₹5.2L/yr),"₹2,83,724/year",4.2
5395,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Associate Engineer,0-4yrs,(₹1.4L/yr - ₹4.0L/yr),"₹2,58,960/year",4.2
5396,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Project Manager,3-19yrs,(₹4.0L/yr - ₹15.8L/yr),"₹9,60,916/year",4.2
5397,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Junior Executive,0-5yrs,(₹2.4L/yr - ₹4.0L/yr),"₹3,30,431/year",4.2
5398,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Senior Engineer,3-14yrs,(₹4.7L/yr - ₹10.5L/yr),"₹7,41,741/year",4.2
5399,Tata Communications Transformation Services,Telecom , 10k-50k Employees ,17,Mumbai,Operation & Maintenance Engineer,0-7yrs,(₹1.8L/yr - ₹4.4L/yr),"₹2,84,485/year",4.2
5400,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Department Manager,3-12yrs,(₹2.0L/yr - ₹5.3L/yr),"₹3,74,378/year",4.1
5401,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Store Manager,6-17yrs,(₹3.8L/yr - ₹11.3L/yr),"₹7,98,736/year",4.1
5402,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Assistant Department Manager,0-8yrs,(₹1.7L/yr - ₹4.5L/yr),"₹2,78,730/year",4.1
5403,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Assistant Store Manager,0-13yrs,(₹3.1L/yr - ₹8.0L/yr),"₹5,23,720/year",4.1
5404,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Head Cashier,2-9yrs,(₹1.9L/yr - ₹4.3L/yr),"₹3,09,942/year",4.1
5405,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Senior Cashier,2-6yrs,(₹1.3L/yr - ₹3.1L/yr),"₹2,23,873/year",4.1
5406,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Customer Relation Executive,0-4yrs,(₹1.0L/yr - ₹2.8L/yr),"₹1,66,243/year",4.1
5407,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Cashier,0-4yrs,(₹1.0L/yr - ₹2.6L/yr),"₹1,70,896/year",4.1
5408,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Sales Executive,0-5yrs,(₹1.1L/yr - ₹3.5L/yr),"₹1,99,036/year",4.1
5409,Max Fashion,Retail , 5k-10k Employees ,9,Abu,Senior Customer Relation Executive,2-6yrs,(₹1.5L/yr - ₹2.9L/yr),"₹2,10,875/year",4.1
5410,Aon,Management Consulting , 5k-10k Employees ,83,London,Analyst,0-3yrs,(₹2.5L/yr - ₹7.5L/yr),"₹4,06,177/year",3.9
5411,Aon,Management Consulting , 5k-10k Employees ,83,London,Benefits Operations Administrator,2-7yrs,(₹2.0L/yr - ₹5.4L/yr),"₹3,41,638/year",3.9
5412,Aon,Management Consulting , 5k-10k Employees ,83,London,Senior Analyst,1-7yrs,(₹3.3L/yr - ₹9.8L/yr),"₹6,54,946/year",3.9
5413,Aon,Management Consulting , 5k-10k Employees ,83,London,Senior Consultant,5-10yrs,(₹7.0L/yr - ₹26.7L/yr),"₹16,51,588/year",3.9
5414,Aon,Management Consulting , 5k-10k Employees ,83,London,Team Member,1-5yrs,(₹1.7L/yr - ₹3.9L/yr),"₹2,36,921/year",3.9
5415,Aon,Management Consulting , 5k-10k Employees ,83,London,Data Analyst,1-4yrs,(₹2.0L/yr - ₹7.2L/yr),"₹4,81,068/year",3.9
5416,Aon,Management Consulting , 5k-10k Employees ,83,London,Benefit Analyst,1-7yrs,(₹2.6L/yr - ₹6.1L/yr),"₹4,53,651/year",3.9
5417,Aon,Management Consulting , 5k-10k Employees ,83,London,Senior Actuarial Analyst,1-3yrs,(₹4.0L/yr - ₹9.0L/yr),"₹6,95,577/year",3.9
5418,Aon,Management Consulting , 5k-10k Employees ,83,London,Operations Manager,6-13yrs,(₹5.3L/yr - ₹18.0L/yr),"₹11,49,369/year",3.9
5419,Aon,Management Consulting , 5k-10k Employees ,83,London,Financial Analyst,1-8yrs,(₹2.1L/yr - ₹10.2L/yr),"₹5,89,526/year",3.9
5420,Trent,Retail , 10k-50k Employees ,25,Mumbai,Department Manager,1-13yrs,(₹2.2L/yr - ₹5.5L/yr),"₹4,00,266/year",4.1
5421,Trent,Retail , 10k-50k Employees ,25,Mumbai,Sales Officer,1-8yrs,(₹1.2L/yr - ₹4.2L/yr),"₹2,50,085/year",4.1
5422,Trent,Retail , 10k-50k Employees ,25,Mumbai,Sales Associate,0-3yrs,(₹80.0K/yr - ₹3.5L/yr),"₹1,70,435/year",4.1
5423,Trent,Retail , 10k-50k Employees ,25,Mumbai,Store Manager,5-16yrs,(₹4.2L/yr - ₹8.5L/yr),"₹6,57,224/year",4.1
5424,Trent,Retail , 10k-50k Employees ,25,Mumbai,Sales Executive,1-4yrs,(₹1.0L/yr - ₹3.0L/yr),"₹1,89,041/year",4.1
5425,Trent,Retail , 10k-50k Employees ,25,Mumbai,Assistant Manager Operations,5-15yrs,(₹4.3L/yr - ₹8.0L/yr),"₹6,03,874/year",4.1
5426,Trent,Retail , 10k-50k Employees ,25,Mumbai,Accounts Officer,2-6yrs,(₹1.2L/yr - ₹3.5L/yr),"₹2,24,777/year",4.1
5427,Trent,Retail , 10k-50k Employees ,25,Mumbai,Team Lead,2-8yrs,(₹1.8L/yr - ₹3.2L/yr),"₹2,24,632/year",4.1
5428,Trent,Retail , 10k-50k Employees ,25,Mumbai,Maintenance Officer,2-9yrs,(₹1.8L/yr - ₹3.5L/yr),"₹2,58,708/year",4.1
5429,Trent,Retail , 10k-50k Employees ,25,Mumbai,HR Officer,0-8yrs,(₹1.0L/yr - ₹3.0L/yr),"₹2,10,985/year",4.1
5430,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Team Member,0-9yrs,(₹1.4L/yr - ₹7.9L/yr),"₹4,02,238/year",4.0
5431,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Software Engineer,2-6yrs,(₹3.6L/yr - ₹14.5L/yr),"₹8,10,116/year",4.0
5432,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Key Account Manager,1-9yrs,(₹6.0L/yr - ₹15.0L/yr),"₹9,81,410/year",4.0
5433,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Senior Software Engineer,4-9yrs,(₹5.8L/yr - ₹21.0L/yr),"₹14,22,574/year",4.0
5434,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Production Engineer,3-11yrs,(₹1.5L/yr - ₹8.0L/yr),"₹5,18,415/year",4.0
5435,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Technical Lead,6-12yrs,(₹7.0L/yr - ₹20.0L/yr),"₹12,77,343/year",4.0
5436,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Software Developer,0-7yrs,(₹2.1L/yr - ₹10.5L/yr),"₹6,23,518/year",4.0
5437,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Technical Associate,1-6yrs,(₹1.8L/yr - ₹3.5L/yr),"₹2,66,649/year",4.0
5438,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Research Engineer,0-8yrs,(₹6.0L/yr - ₹15.9L/yr),"₹10,77,321/year",4.0
5439,Saint-Gobain,Building Material , 10k-50k Employees ,358,Paris,Team Lead,5-14yrs,(₹6.6L/yr - ₹25.6L/yr),"₹14,70,416/year",4.0
5440,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Associate Director,7-19yrs,(₹14.8L/yr - ₹50.0L/yr),"₹33,16,034/year",3.9
5441,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Authorized Officer,3-15yrs,(₹7.4L/yr - ₹29.1L/yr),"₹18,04,562/year",3.9
5442,UBS,Financial Services , 5k-10k Employees ,8,Zurich,authorised Officer,5-15yrs,(₹9.0L/yr - ₹26.5L/yr),"₹17,59,418/year",3.9
5443,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Director,10-22yrs,(₹25.0L/yr - ₹70.4L/yr),"₹50,81,674/year",3.9
5444,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Financial Analyst,0-8yrs,(₹5.0L/yr - ₹14.9L/yr),"₹9,65,273/year",3.9
5445,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Software Engineer,0-10yrs,(₹7.0L/yr - ₹28.7L/yr),"₹17,45,443/year",3.9
5446,UBS,Financial Services , 5k-10k Employees ,8,Zurich,KYC Analyst,0-9yrs,(₹3.0L/yr - ₹11.5L/yr),"₹7,37,188/year",3.9
5447,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Business Analyst,3-13yrs,(₹6.8L/yr - ₹26.0L/yr),"₹16,25,455/year",3.9
5448,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Analyst,0-10yrs,(₹4.4L/yr - ₹15.0L/yr),"₹8,84,767/year",3.9
5449,UBS,Financial Services , 5k-10k Employees ,8,Zurich,Software Developer,0-11yrs,(₹8.5L/yr - ₹26.8L/yr),"₹16,34,591/year",3.9
5450,TATA Power,10k-50k Employees , Public ,112,Mumbai,Lead Engineer,0-11yrs,(₹2.4L/yr - ₹12.0L/yr),"₹6,89,989/year",3.9
5451,TATA Power,10k-50k Employees , Public ,112,Mumbai,Graduate Engineer Trainee (Get),Fresher,(₹5.5L/yr - ₹6.9L/yr),"₹6,57,628/year",3.9
5452,TATA Power,10k-50k Employees , Public ,112,Mumbai,Team Lead,6-14yrs,(₹5.1L/yr - ₹14.5L/yr),"₹9,38,896/year",3.9
5453,TATA Power,10k-50k Employees , Public ,112,Mumbai,Associate Lead,0-8yrs,(₹5.0L/yr - ₹17.2L/yr),"₹10,43,010/year",3.9
5454,TATA Power,10k-50k Employees , Public ,112,Mumbai,Electrical Engineer,1-7yrs,(₹1.8L/yr - ₹8.3L/yr),"₹4,06,256/year",3.9
5455,TATA Power,10k-50k Employees , Public ,112,Mumbai,Project Engineer,1-10yrs,(₹2.9L/yr - ₹8.2L/yr),"₹5,02,499/year",3.9
5456,TATA Power,10k-50k Employees , Public ,112,Mumbai,Software Engineer,0-6yrs,(₹2.8L/yr - ₹9.5L/yr),"₹4,56,457/year",3.9
5457,TATA Power,10k-50k Employees , Public ,112,Mumbai,Safety Officer,0-7yrs,(₹1.5L/yr - ₹6.5L/yr),"₹3,69,272/year",3.9
5458,TATA Power,10k-50k Employees , Public ,112,Mumbai,Project Manager,7-19yrs,(₹8.2L/yr - ₹25.0L/yr),"₹16,69,088/year",3.9
5459,TATA Power,10k-50k Employees , Public ,112,Mumbai,Supervisor,0-6yrs,(₹1.4L/yr - ₹4.0L/yr),"₹2,48,607/year",3.9
5460,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Software Engineer,0-7yrs,(₹2.0L/yr - ₹9.2L/yr),"₹5,01,114/year",3.5
5461,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Data Entry Operator,0-6yrs,(₹20.0K/yr - ₹3.5L/yr),"₹1,76,136/year",3.5
5462,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Processor,0-4yrs,(₹85.0K/yr - ₹3.0L/yr),"₹1,66,877/year",3.5
5463,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Test Analyst,1-6yrs,(₹2.7L/yr - ₹7.8L/yr),"₹5,40,067/year",3.5
5464,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Senior Software Engineer,4-12yrs,(₹4.4L/yr - ₹15.0L/yr),"₹8,94,717/year",3.5
5465,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Customer Service Executive,1-7yrs,(₹1.0L/yr - ₹3.5L/yr),"₹2,12,753/year",3.5
5466,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Programmer Analyst,0-4yrs,(₹1.8L/yr - ₹4.5L/yr),"₹2,94,088/year",3.5
5467,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Process Associate,1-5yrs,(₹80.0K/yr - ₹3.2L/yr),"₹1,88,051/year",3.5
5468,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Technical Lead,7-14yrs,(₹5.1L/yr - ₹21.7L/yr),"₹12,31,324/year",3.5
5469,Exela Technologies,IT Services & Consulting , 1k-5k Employees ,12,Irving,Senior Processor,1-7yrs,(₹1.0L/yr - ₹3.5L/yr),"₹2,26,003/year",3.5
5470,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Senior Engineer,2-8yrs,(₹3.4L/yr - ₹8.1L/yr),"₹5,59,262/year",4.0
5471,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Assistant Engineer,1-7yrs,(₹1.8L/yr - ₹4.0L/yr),"₹3,00,931/year",4.0
5472,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Sales Executive,0-8yrs,(₹1.5L/yr - ₹4.0L/yr),"₹2,45,805/year",4.0
5473,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Deputy Manager,4-13yrs,(₹5.9L/yr - ₹13.3L/yr),"₹9,46,018/year",4.0
5474,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Production Engineer,1-6yrs,(₹2.7L/yr - ₹5.7L/yr),"₹3,89,516/year",4.0
5475,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Area Sales Manager,5-14yrs,(₹4.3L/yr - ₹16.5L/yr),"₹10,69,778/year",4.0
5476,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Quality Engineer,0-6yrs,(₹2.0L/yr - ₹6.1L/yr),"₹3,28,756/year",4.0
5477,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Product Manager,3-14yrs,(₹5.5L/yr - ₹18.0L/yr),"₹12,59,338/year",4.0
5478,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Senior Production Engineer,3-9yrs,(₹3.9L/yr - ₹8.0L/yr),"₹5,73,309/year",4.0
5479,Haier Appliances India,Consumer Electronics & Appliances , 1k-5k Employees ,19,Qingdao,Maintenance Engineer,2-6yrs,(₹3.0L/yr - ₹6.6L/yr),"₹4,16,859/year",4.0
5480,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Desktop Support Engineer,0-8yrs,(₹1.0L/yr - ₹4.0L/yr),"₹2,34,822/year",3.4
5481,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Engineer- Customer Support,0-7yrs,(₹1.0L/yr - ₹4.5L/yr),"₹2,27,868/year",3.4
5482,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,TRC Engineer,0-7yrs,(₹1.0L/yr - ₹3.4L/yr),"₹2,20,011/year",3.4
5483,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,System Administrator,0-13yrs,(₹1.6L/yr - ₹5.1L/yr),"₹3,28,347/year",3.4
5484,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Network Engineer,0-4yrs,(₹95.0K/yr - ₹3.6L/yr),"₹1,78,611/year",3.4
5485,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Resident Engineer,0-9yrs,(₹98.4K/yr - ₹4.2L/yr),"₹2,15,711/year",3.4
5486,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Technical Support Engineer,0-6yrs,(₹1.2L/yr - ₹4.1L/yr),"₹2,16,652/year",3.4
5487,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Linux System Administrator,0-7yrs,(₹1.5L/yr - ₹4.8L/yr),"₹2,89,836/year",3.4
5488,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,Team Lead,3-12yrs,(₹1.5L/yr - ₹5.0L/yr),"₹3,39,367/year",3.4
5489,Aforeserve,IT Services & Consulting , 1k-5k Employees ,23,Noida,System Engineer,1-6yrs,(₹1.3L/yr - ₹3.6L/yr),"₹2,08,879/year",3.4
5490,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Deputy Manager,9-19yrs,(₹6.5L/yr - ₹16.0L/yr),"₹10,47,595/year",3.9
5491,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Senior Engineer,1-11yrs,(₹3.0L/yr - ₹8.8L/yr),"₹5,52,403/year",3.9
5492,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Graduate Engineer Trainee (Get),0-1yrs,(₹2.4L/yr - ₹4.0L/yr),"₹3,26,410/year",3.9
5493,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Senior Executive Engineer,2-6yrs,(₹3.6L/yr - ₹7.0L/yr),"₹4,57,813/year",3.9
5494,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Foreman,3-20yrs,(₹2.7L/yr - ₹6.0L/yr),"₹4,28,963/year",3.9
5495,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Assistant Engineer,2-11yrs,(₹2.7L/yr - ₹7.0L/yr),"₹4,39,457/year",3.9
5496,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Electrician,1-9yrs,(₹90.0K/yr - ₹4.0L/yr),"₹2,49,117/year",3.9
5497,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Assistant General Manager,14-29yrs,(₹15.1L/yr - ₹35.0L/yr),"₹26,30,988/year",3.9
5498,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Junior Engineer,0-6yrs,(₹2.3L/yr - ₹4.5L/yr),"₹3,02,939/year",3.9
5499,Jindal Saw,Building Material , 5k-10k Employees ,39,Delhi/NCR,Senior Assistant,2-11yrs,(₹2.9L/yr - ₹5.3L/yr),"₹3,78,002/year",3.9
5500,Globiva,BPO , 1k-5k Employees ,6,Gurgaon/Gurugram,Quality Analyst,1-6yrs,(₹1.6L/yr - ₹4.9L/yr),"₹3,30,498/year",3.3
5501,Globiva,BPO , 1k-5k Employees ,6,Gurgaon/Gurugram,Customer Care Executive,0-4yrs,(₹60.0K/yr - ₹4.0L/yr),"₹2,32,257/year",3.3
5502,Globiva,BPO , 1k-5k Employees ,6,Gurgaon/Gurugram,Team Lead,1-7yrs,(₹2.0L/yr - ₹6.1L/yr),"₹3,87,897/year",3.3
